FID,IMOS_SITE_CODE,SOTS_YEAR,SOTS_DEPLOYMENT,DEPLOYMENT_VOYAGE,RETRIEVAL_VOYAGE,DEPLOYMENT_DATE,RETRIEVAL_DATE,SAMPLE_NUMBER,SAMPLE_DATE,SAMPLE_TIME,LONGITUDE,LATITUDE,TAXON_NAME,FAMILY,GENUS,SPECIES,TAXON_ECO_GROUP,CAAB_CODE,TAXON_START_DATE,CELL_PER_LITRE,BIOVOLUME_UM3_PER_L,SAMPLE_COMMENTS,STATION_PT
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5384,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,11,2011-10-20,2011-10-20T00:00Z,142.2146667,-46.92955,Unid heterotroph 10-20 µm,,,,Other,,2008-09-29,5754,,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5385,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,11,2011-10-20,2011-10-20T00:00Z,142.2146667,-46.92955,Chaetoceros cf. dichaetus,Chaetocerotaceae,Chaetoceros (Phaeoceros),cf. dichaeta,Centric diatom,,,2762,17597101.164,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5386,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,13,2011-11-04,2011-11-04T00:00Z,142.2146667,-46.92955,Phaeocystis spp.,Phaeocystaceae,Phaeocystis,spp.,Flagellate,,,184281,20841672.484,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5387,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,13,2011-11-04,2011-11-04T00:00Z,142.2146667,-46.92955,Flagellate <10 µm fusiform,,,,Flagellate,50000001,2012-03-01,5250,343611.406,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5388,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,13,2011-11-04,2011-11-04T00:00Z,142.2146667,-46.92955,Diploneis spp.,Diploneidaceae,Diploneis,spp.,Pennate diatom,53250900,2012-03-01,525,14547132.495,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5389,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,13,2011-11-04,2011-11-04T00:00Z,142.2146667,-46.92955,Unid nanoflagellate,,,,Flagellate,,2008-09-29,42526,,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_538a,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,13,2011-11-04,2011-11-04T00:00Z,142.2146667,-46.92955,Mesodinium cf. spp.,Mesodiniidae,Mesodinium cf.,spp.,Ciliate,,,2100,8015766.885,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_538b,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,13,2011-11-04,2011-11-04T00:00Z,142.2146667,-46.92955,Pseudo-nitzschia delicatissima complex <=3 µm,Bacillariaceae,Pseudo-nitzschia,delicatissima complex,Pennate diatom,99530016,2011-05-17,3675,735000,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_538c,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,13,2011-11-04,2011-11-04T00:00Z,142.2146667,-46.92955,Gymnodinioid dinoflagellate 10-20 µm,Gymnodiniaceae,,,Dinoflagellate,52001000,2008-09-29,3675,2709307.216,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_538d,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,13,2011-11-04,2011-11-04T00:00Z,142.2146667,-46.92955,Chaetoceros cf. dichaetus,Chaetocerotaceae,Chaetoceros (Phaeoceros),cf. dichaeta,Centric diatom,,,525,3344850.873,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_538e,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,13,2011-11-04,2011-11-04T00:00Z,142.2146667,-46.92955,Rhizosolenia cf. simplex,Rhizosoleniaceae,Rhizosolenia,cf. simplex,Centric diatom,53105029,,525,69684393.188,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_538f,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,13,2011-11-04,2011-11-04T00:00Z,142.2146667,-46.92955,Pseudo-nitzschia seriata complex >3 µm,Bacillariaceae,Pseudo-nitzschia,seriata complex,Pennate diatom,99530018,2011-05-17,9975,2992500,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5390,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,13,2011-11-04,2011-11-04T00:00Z,142.2146667,-46.92955,Fragilariopsis spp.,Bacillariaceae,Fragilariopsis,spp.,Pennate diatom,53120903,2008-09-29,2625,3680078.161,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5391,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,13,2011-11-04,2011-11-04T00:00Z,142.2146667,-46.92955,Oxytoxum spp.,Oxytoxaceae,Oxytoxum,spp.,Dinoflagellate,52051900,2008-09-29,4200,14844012.75,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5392,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,13,2011-11-04,2011-11-04T00:00Z,142.2146667,-46.92955,Flagellate <10 µm round,,,,Flagellate,50000001,2008-09-29,6300,412333.687,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5393,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,13,2011-11-04,2011-11-04T00:00Z,142.2146667,-46.92955,Leptocylindrus mediterraneus (with flagellates),Leptocylindraceae,Leptocylindrus,mediterraneus (with flagellates),Centric diatom,53115002,2016-11-01,525,4948004.25,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5394,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,13,2011-11-04,2011-11-04T00:00Z,142.2146667,-46.92955,Strombidium cf. spp.,Strombidiidae,Strombidium cf.,spp.,Ciliate,,,1050,2319376.992,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5395,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,13,2011-11-04,2011-11-04T00:00Z,142.2146667,-46.92955,Cymatocylis spp.,Ptychocylididae,Cymatocylis,spp.,Ciliate,50569900,2012-08-07,2100,4178314.7,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5396,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,13,2011-11-04,2011-11-04T00:00Z,142.2146667,-46.92955,Unid round green object,,,,Other,,2008-09-29,7350,,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5397,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,13,2011-11-04,2011-11-04T00:00Z,142.2146667,-46.92955,Navicula cf. 40-60 µm length,Naviculaceae,,,Pennate diatom,53255000,2012-03-01,2625,5414062.5,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5398,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,13,2011-11-04,2011-11-04T00:00Z,142.2146667,-46.92955,Trichotoxon reinboldii,Thalassionemataceae,Trichotoxon,reinboldii,Pennate diatom,53150013,2008-09-29,3150,484233750,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5399,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,13,2011-11-04,2011-11-04T00:00Z,142.2146667,-46.92955,Gymnodinioid dinoflagellate 20-30 µm,Gymnodiniaceae,,,Dinoflagellate,52001000,2008-09-29,1575,3092502.656,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_539a,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,13,2011-11-04,2011-11-04T00:00Z,142.2146667,-46.92955,Nitzschia cf. longissima,Bacillariaceae,Nitzschia,cf. longissima,Pennate diatom,,2008-09-29,31501,1017482300,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_539b,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,13,2011-11-04,2011-11-04T00:00Z,142.2146667,-46.92955,Thalassiothrix antarctica,Thalassionemataceae,Thalassiothrix,antarctica,Pennate diatom,53150008,2008-09-29,525,22517578.125,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_539c,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,13,2011-11-04,2011-11-04T00:00Z,142.2146667,-46.92955,Prorocentrum spp.,Prorocentraceae,Prorocentrum,spp.,Dinoflagellate,52070900,2008-09-29,525,1074816.479,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_539d,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,13,2011-11-04,2011-11-04T00:00Z,142.2146667,-46.92955,Unid heterotroph 20-30 µm,,,,Other,,2008-09-29,17851,,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_539e,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,13,2011-11-04,2011-11-04T00:00Z,142.2146667,-46.92955,Protoperidinium spp. 20-30 µm,Protoperidiniaceae,Protoperidinium,spp. 20-30 µm,Dinoflagellate,,2008-09-29,1050,,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_539f,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,13,2011-11-04,2011-11-04T00:00Z,142.2146667,-46.92955,Scrippsiella cf. trochoidea,Peridiniaceae,Scrippsiella,cf. trochoidea,Dinoflagellate,52042008,,4725,,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_53a0,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,13,2011-11-04,2011-11-04T00:00Z,142.2146667,-46.92955,Corethron pennatum,Corethraceae,Corethron,pennatum,Centric diatom,53095001,2008-09-29,525,15393791,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_53a1,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,13,2011-11-04,2011-11-04T00:00Z,142.2146667,-46.92955,Guinardia cylindrus,Rhizosoleniaceae,Guinardia,cylindrus,Centric diatom,53105004,2012-03-01,2625,185550159.375,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_53a2,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,13,2011-11-04,2011-11-04T00:00Z,142.2146667,-46.92955,Unid heterotroph 10-20 µm,,,,Other,,2008-09-29,13125,,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_53a3,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,13,2011-11-04,2011-11-04T00:00Z,142.2146667,-46.92955,Centric diatom 10-20 µm,,,,Centric diatom,,2008-09-29,1050,1237001.062,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_53a4,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,15,2011-11-19,2011-11-19T00:00Z,142.2146667,-46.92955,Trichotoxon reinboldii,Thalassionemataceae,Trichotoxon,reinboldii,Pennate diatom,53150013,2008-09-29,1912,293922200,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_53a5,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,15,2011-11-19,2011-11-19T00:00Z,142.2146667,-46.92955,Oxytoxum spp.,Oxytoxaceae,Oxytoxum,spp.,Dinoflagellate,52051900,2008-09-29,5311,18770607.551,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_53a6,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,15,2011-11-19,2011-11-19T00:00Z,142.2146667,-46.92955,Navicula cf. 20-40 µm length,Naviculaceae,,,Pennate diatom,53255000,2008-09-29,637,836062.5,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_53a7,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,15,2011-11-19,2011-11-19T00:00Z,142.2146667,-46.92955,Flagellate <10 µm round,,,,Flagellate,50000001,2008-09-29,5311,347603.844,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_53a8,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,15,2011-11-19,2011-11-19T00:00Z,142.2146667,-46.92955,Rhizosolenia spp.,Rhizosoleniaceae,Rhizosolenia,spp.,Centric diatom,53105900,2008-09-29,212,106562732.8,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_53a9,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,15,2011-11-19,2011-11-19T00:00Z,142.2146667,-46.92955,Unid nanoflagellate,,,,Flagellate,,2008-09-29,22307,,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_53aa,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,15,2011-11-19,2011-11-19T00:00Z,142.2146667,-46.92955,Unid heterotroph 20-30 µm,,,,Other,,2008-09-29,2974,,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_53ab,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,15,2011-11-19,2011-11-19T00:00Z,142.2146667,-46.92955,Fragilariopsis spp.,Bacillariaceae,Fragilariopsis,spp.,Pennate diatom,53120903,2008-09-29,425,595822.178,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_53ac,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,15,2011-11-19,2011-11-19T00:00Z,142.2146667,-46.92955,Corethron pennatum,Corethraceae,Corethron,pennatum,Centric diatom,53095001,2008-09-29,2124,62278880.16,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_53ad,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,15,2011-11-19,2011-11-19T00:00Z,142.2146667,-46.92955,Gymnodinioid dinoflagellate 10-20 µm,Gymnodiniaceae,,,Dinoflagellate,52001000,2008-09-29,2549,1879190.23,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_53ae,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,15,2011-11-19,2011-11-19T00:00Z,142.2146667,-46.92955,Scrippsiella cf. trochoidea,Peridiniaceae,Scrippsiella,cf. trochoidea,Dinoflagellate,52042008,,212,,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_53af,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,15,2011-11-19,2011-11-19T00:00Z,142.2146667,-46.92955,Phaeocystis spp.,Phaeocystaceae,Phaeocystis,spp.,Flagellate,,,84980,9611003.455,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_53b0,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,15,2011-11-19,2011-11-19T00:00Z,142.2146667,-46.92955,Prorocentrum spp.,Prorocentraceae,Prorocentrum,spp.,Dinoflagellate,52070900,2008-09-29,212,434021.13,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_53b1,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,15,2011-11-19,2011-11-19T00:00Z,142.2146667,-46.92955,Proboscia alata ~ 50 µm cell width,Rhizosoleniaceae,Proboscia,alata,Centric diatom,53105009,2008-09-29,637,625372759.375,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_53b2,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,15,2011-11-19,2011-11-19T00:00Z,142.2146667,-46.92955,Unid round green object,,,,Other,,2008-09-29,9560,,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_53b3,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,15,2011-11-19,2011-11-19T00:00Z,142.2146667,-46.92955,Strombidium cf. spp.,Strombidiidae,Strombidium cf.,spp.,Ciliate,,,637,1407088.709,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_53b4,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,15,2011-11-19,2011-11-19T00:00Z,142.2146667,-46.92955,Chaetoceros cf. dichaetus,Chaetocerotaceae,Chaetoceros (Phaeoceros),cf. dichaeta,Centric diatom,,,637,4058419.059,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_53b5,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,15,2011-11-19,2011-11-19T00:00Z,142.2146667,-46.92955,Dinobryon spp.,Dinobryaceae,Dinobryon,spp.,Flagellate,,,1062,20018.211,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_53b6,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,15,2011-11-19,2011-11-19T00:00Z,142.2146667,-46.92955,Protoperidinium spp. 20-30 µm,Protoperidiniaceae,Protoperidinium,spp. 20-30 µm,Dinoflagellate,,2008-09-29,425,,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_53b7,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,15,2011-11-19,2011-11-19T00:00Z,142.2146667,-46.92955,Centric diatom < 10 µm,,,,Centric diatom,,2008-09-29,637,125074.552,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_53b8,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,15,2011-11-19,2011-11-19T00:00Z,142.2146667,-46.92955,Ciliate 50-60 µm,,,,Ciliate,,,1275,,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_53b9,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,15,2011-11-19,2011-11-19T00:00Z,142.2146667,-46.92955,Pterosperma cf. polygonum,Pterospermataceae,Pterosperma,cf. polygonum,Flagellate,56005001,,637,,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_53ba,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,15,2011-11-19,2011-11-19T00:00Z,142.2146667,-46.92955,Phaeocystis spp. (colony),Phaeocystaceae,Phaeocystis,spp.,Flagellate,52310900,2008-09-29,1275,144198.981,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_53bb,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,15,2011-11-19,2011-11-19T00:00Z,142.2146667,-46.92955,Pseudo-nitzschia delicatissima complex <=3 µm,Bacillariaceae,Pseudo-nitzschia,delicatissima complex,Pennate diatom,99530016,2011-05-17,6373,1274600,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_53bc,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,15,2011-11-19,2011-11-19T00:00Z,142.2146667,-46.92955,Dictyocha speculum,Dictyochaceae,Dictyocha,speculum,Silicoflagellate,53380004,2008-09-29,212,243873.254,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_53bd,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,15,2011-11-19,2011-11-19T00:00Z,142.2146667,-46.92955,Chaetoceros peruvianus,Chaetocerotaceae,Chaetoceros (Phaeoceros),peruvianus,Centric diatom,53110037,2008-09-29,3399,64069586.46,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_53be,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,15,2011-11-19,2011-11-19T00:00Z,142.2146667,-46.92955,Guinardia cylindrus,Rhizosoleniaceae,Guinardia,cylindrus,Centric diatom,53105004,2012-03-01,212,14985384.3,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_53bf,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,15,2011-11-19,2011-11-19T00:00Z,142.2146667,-46.92955,Rhizosolenia cf. simplex,Rhizosoleniaceae,Rhizosolenia,cf. simplex,Centric diatom,53105029,,425,56411175.438,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_53c0,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,15,2011-11-19,2011-11-19T00:00Z,142.2146667,-46.92955,Nitzschia cf. longissima,Bacillariaceae,Nitzschia,cf. longissima,Pennate diatom,,2008-09-29,8073,260757900,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_53c1,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,15,2011-11-19,2011-11-19T00:00Z,142.2146667,-46.92955,Pennate diatom > 100 µm,,,,Pennate diatom,99530004,2015-02-11,1487,2230500,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_53c2,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,15,2011-11-19,2011-11-19T00:00Z,142.2146667,-46.92955,Flagellate <10 µm fusiform,,,,Flagellate,50000001,2012-03-01,7648,500560.007,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_53c3,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,15,2011-11-19,2011-11-19T00:00Z,142.2146667,-46.92955,Ciliate 30-40 µm,,,,Ciliate,,,425,,,POINT (142.2146667 -46.92955)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_53c4,SOTS_RAS,2011,SOTS_RAS2011PULSE_8,SS2011_V03,SS2012_V03,2011-08-03,2012-07-20,15,2011-11-19,2011-11-19T00:00Z,142.2146667,-46.92955,Unid heterotroph 10-20 µm,,,,Other,,2008-09-29,5311,,,POINT (142.2146667 -46.92955)
